prompt,prompt_len,target
Narendra Modi pledges tough stand against Pakistan | India’s Modi promises tough stance against Pakistan,20,4.8
News is my Business | A New iPad Is Coming,11,0.2
US astronaut Neil Armstrong dead at 82 | US astronaut Neil Armstrong dies,16,3.6
China's new PM rejects US hacking claims | China Premier Li rejects 'groundless' US hacking accusations,22,5.0
"A Victory Liner bus is white with red and gold stripes. | A white tour bus with red, orange and yellow stripes.",26,3.2
cambodia and vietnam finalized an agreement to stop asian and european drug traffickers. | syrian and russian officials signed an agreement of cooperation in combating drug trafficking.,34,2.0
Top Chinese political advisor meets Greek PM | Top Chinese political advisor meets Yemeni president,17,3.4
Fourteen killed in Brazil bus accident | Two killed in Arizona skydiving accident,16,0.6
Weak earnings drag US stocks lower in early trade | Weak earnings drag stocks lower on Wall Street,19,3.8
No winners in a war of sanctions | The impact of sanctions on Russia,15,1.0
2 Turkish unions call for strike on Monday in protest over police violence | Turkey unrest: Unions call for strike over police crackdown,25,3.4
"But at age 15, she had reached 260 pounds and a difficult decision: It was time to try surgery. | But at the age of 15, she weighed a whopping 117kg and came to a difficult decision: it was time to try surgery.",61,4.25
"The New York Mets then selected outfielder Lastings Milledge from Lakewood Ranch High School in Florida. | The Mets took Lastings Milledge, an outfielder from Florida, with the 12th pick.",44,3.8
A man is drawing some figures. | A man is drawing on a digital dry erase board.,20,3.333
A small white and brown dog is jumping over a horizontal pole. | a brown and white dog jumping over a red and yellow pole,27,3.0
egypt and jordan have signed the nuclear nonproliferation treaty and have long called for a middle east free of weapons of mass destruction. | syria has signed the nuclear nonproliferation treaty and has allowed agency experts to inspect its only known nuclear facility.,52,4.0
russia has ratified the amended version but the united states and other nato members have refused to do so until the russian government withdraws troops from the former soviet republics of moldova and georgia. | the united states and other nato members have refused to ratify the amended version until russia withdraws troops from former soviet republics moldova and georgia.,65,3.6
A man is cutting up a potato. | A man is cutting up carrots.,17,2.375
A bird holding on to a metal gate. | A multi-colored bird clings to a wire fence.,22,3.2
"Former Indiana Rep. Frank McCloskey, 64, died Sunday in Bloomington after a battle with bladder cancer. | McCloskey died Sunday afternoon in his home after a year-long battle with bladder cancer.",45,3.25
a statement issued by the official spa news agency stated that-- al-dosari was convicted of drug trafficking. | the rapist was identified as hossein safarlou and had also been convicted of drug trafficking.,43,0.6
A lion is playing with people. | A lion is playing with two men.,17,3.4
"Shares of McDonald's rose $1.83, or 8.3 percent, to close at the day's high of $23.89. | McDonald's shares rose $1.83 to close Friday at $23.89 on the New York Stock Exchange.",64,4.25
"Shares of SCO closed at $10.93, down 28 cents, in Monday trading on the Nasdaq Stock Market. | IBM shares closed up $1.75, or 2.11 percent, at $84.50 on the New York Stock Exchange.",61,1.0
A woman is frying something in the pan. | A man is playing his guitar.,18,0.0
Details of Aung San Suu Kyi's visit to Ireland | Rapturous welcome for Aung San Suu Kyi's historic trip,30,3.4
"Only 29 families of frogs are known and most were identified and described in the mid-1800s and the last in 1926. | Only 29 families of frogs are known, most of which were named by the mid-1800s.",61,3.8
Burundi police fire tear gas at protesters | Montenegrin police fire teargas to disperse opposition,20,1.0
"Ukraine protesters rebuild barricades | Putin speaks on Ukraine, protesters rebuild barricades",16,3.4
The boy is stuck in the door of the doghouse. | A child is stuck in a dog house.,23,3.75
Shinseki retires Wednesday after a 38-year career that included combat in Vietnam and head of U.S. peacekeeping efforts in Bosnia. | Shinseki's career included combat in Vietnam and head of U.S. peacekeeping efforts in Bosnia.,54,3.0
India Ink: Image of the Day: April 21 | India Ink: Image of the Day: May 2,25,2.6
South Sudan accuses Sudan of bombings ahead of talks | S. Sudan accuses Sudan of bombing in blow to talks,22,4.4
China's Cabinet promises to boost economy | China's Wen promises job creation,17,3.2
russia said the system is a clear threat to russian security. | it is a serious threat to international security.,23,1.8
A double decker red United bus on a city street. | A doubly decker red bus driving down the road.,23,4.0
UN court convicts 6 Bosnian Croats of atrocities | UN War Crimes Court Convicts Six Bosnians Croats,25,4.0
The black and white dog has a stick in his paws. | A black dog and a white dog are standing on snow.,26,1.2
The monkey is hanging from the trees. | The monkey swung from branch to branch.,18,2.0
Updated - Two explosions near finish line of Boston Marathon | Two explosions at Boston Marathon finish line,19,5.0
"What the Papers Say, Nov. 20, 2013 | What the Papers Say, Oct. 10, 2013",34,2.8
"Is that how it works? | Nah, that's not how it works.",18,1.6
Influential Palestinians Seek One Democratic State | Arab League Backs Palestinian Stance in Peace Talks,19,0.6
A man is hanging by a line off a cliff above water. | Man sitting by himself on a pier with a bottle of water.,28,0.6
Four seriously injured in M23 motorway crash | Four injured in motorway crash,16,3.6
"Obama coming 'to listen' to Israel, Palestinians | Kerry Welcomes Arab Plan for Israeli-Palestinian Talks",22,0.8
Mali future interim president readies to take office | Pope rips into dissident priests on celibacy,20,0.0
Repsol blasts Argentina over nationalization of YPF | Repsol blasts Argentina over oil nationalization,20,3.4
A man is lifting a car. | A man is climbing a wall.,16,1.4
A shirtless man playing football on a lawn. | A shirtless man catches a football,19,4.4
Some children are jumping on Trampoline. | Two boy are playing on a trampoline.,18,3.0
Top Asian News at 4:00 p.m. GMT | Top Asian News 8:39 a.m. GMT,29,3.0
Two Eagles perched on a branch. | Two bald eagles perched on a branch.,17,3.8
Pentagon adjusts plans for more intense attacks on Syria | Pope thanks public for joining his Syria vigil,20,1.0
Australian PM Gillard set to win leadership challenge | Australian PM defiant under pressure over leadership,18,2.4
The two boys play in the field. | The two people have their heads covered with scarves.,20,0.0
An airplane facing the camera. | A lone cow sits in the cold of the yard.,19,0.0
A boy is upset playing video games. | Someone is playing a gameboy.,17,1.75
Mitt Romney wins Republican primary in Indiana | Romney wins Florida Republican primary,14,1.6
Egyptians vote in landmark presidential election | Egyptians go to polls in historic election,17,4.0
US postpones missile test over N Korea tensions | Embassies staying put in N. Korea despite tension,21,1.2
"""Right from the beginning, we didn't want to see anyone take a cut in pay. | But Mr. Crosby told The Associated Press: ""Right from the beginning, we didn't want to see anyone take a cut in pay.",51,4.0
A woman is feeding an aardvark. | A woman is chopping up garlic.,17,0.4
Kenyan forces caused mall collapse | Official says Kenyan forces caused mall collapse,15,5.0
A man is cutting a potato. | A woman is cutting a tomato.,16,1.25
A little boy and a little girl playing together outside. | A young boy and a young girl walking towards each other,24,2.0
What the Pope's butler saw – aide arrested over Vatican leaks | Pope’s butler arrested in scandal over Vatican leaks,25,3.4
Rimsha Masih released on bail | Mandela released from hospital,12,0.0
"The Federal Trade Commission (FTC) asked Congress today for additional authority to fight unwanted Internet spam, which now accounts for up to half of all e-mail traffic. | The Federal Trade Commission asked Congress yesterday for broader powers to attack the rapidly growing problem of spam, which new studies show accounts for half of all e-mail traffic.",68,5.0
a group of people dancing | A group of men are dancing.,14,3.4
"I said it wasn't a person, in the legal sense. | If it isn't a person, then WTF is it?",29,2.0
Someone is cleaning a animal. | A woman is cleaning a shrimp.,15,2.8
"The technology-laced Nasdaq Composite Index <.IXIC> tacked on 5.91 points, or 0.29 percent, to 2,053.27. | The technology-focused Nasdaq Composite Index <.IXIC> advanced 6 points, or 0.30 percent, to 2,053, erasing earlier losses.",79,3.2
