prompt,prompt_len,target
"Facing pressures similar to those confronting federal managers to reduce costs and improve performance, leading state and foreign governments have responded by implementing management reform efforts consistent with GPRA. | The high costs were not helpful to the people.",44,1
Growing American investment in Japan may soon lead to a confrontation with the Japanese gangs. | Japanese gangs welcome and encourage American investment.,26,0
well that's good we we planted three pecan trees out front and every one of them died i told my husband this is the last one if it dies we're going to something else | All of the pecan trees died.,47,0
"The main French newspapers focused on the enforced Arabization of Algeria, where, on Sunday, classical Arabic became the sole official language of the country, with the use of Algerian Arabic, Berber Arabic, and French being prohibited. | Classical Arabic became the only official language in Algeria. ",57,0
"Nearby, the church cloister, Clo?®tre Saint-Trophime, with its beautiful sculpted capitals on the pillars, is a haven of peace. | The church is not named after a saint. ",44,0
Figure 2: Decision Process for Determining If a Data Reliability Assessment Is Required | The Decision Process for Determining If a Data Reliability Assessment is not needed at this time.,34,0
"Note the black croses painted on the white walls of houses that are situated near a church, reminders of the devotional stations of the crosecelebrated on Good Friday. | Black crosses are painted on the walls of houses that are near a church, as a reminder of the devotional stations of the cross celebrated on Good Friday.",66,0
"""Texas...."" Something in the way Fenner repeated that made it sound not like a confirmation but a question. | Fenner was indeed from Texas.",31,1
"A spacious and airy old place, it's decorated with 17th- and 18th-century tiles, paintings, and gilt-wood carving. | The place is newly built and not very spacious.",46,0
"15 It was a long time before Tuppence went to sleep that night, and, when at length she did, she dreamed that Mr. Whittington had set her to washing up a pile of Esthonia Glassware, which bore an unaccountable resemblance to hospital plates!  | That night, Tuppence dreamed about washing white glassware.",74,1
He meant the phrase as a metaphor but Jon wasn't sure he was wrong. | Jon was certain the man was correct.,27,1
"Most impressive is the Kerlescan alignment, 594 menhirs that form what local legend calls a frozen army. | The Kerlescan alignment is comprised of 594 menhirs.",44,0
in in being a speaker for this | I wanted to get the conversation going.,17,1
of measurement and scales with interval or ratio properties. | Scales have interval or ratio properties.,19,0
"is that any good i mean i'm sure i'm going to be seeing it because in a week to Amarillo where my sister lives and she's got two boys that i took to see the first one so i'm sure i'm going to see the next one here real soon | I saw the first one and it sucked, I am not sure I want to deal with taking my nephew's to the sequel, is it any good?",94,1
" ""Come on,"" he said. | He said, ""Come on.""",16,0
