prompt,prompt_len,target
"The blue-chip Dow Jones industrial average .DJI was down 63.09 points , or 0.68 percent , at 9,270.70 . | In the first hour of trading , the Dow Jones industrial average was up 12.98 , or 0.1 percent , at 9,346.77 .",81,0
"Peter Lyman and Hal Varian of Berkeley 's School of Information Management and Systems say that information production has increased by 30 percent each year between 1999 and 2002 . | That task appealed to two masters of the megabyte , Peter Lyman and Hal Varian , professors at the University of California-Berkeley 's School of Information Management and Systems .",77,0
The unions also staged a five-day strike in March that forced all but one of Yale 's dining halls to close . | The unions also staged a five-day strike in March ; strikes have preceded eight of the last 10 contracts .,51,0
"The street-racing sequel "" 2 Fast 2 Furious "" won the pole position at the box office , taking in an estimated $ 52.1 million in its opening weekend . | The PG-13 sequel "" 2 Fast 2 Furious "" raked in an estimated $ 52.1 million during its opening weekend , jumping over last weekend 's catch , "" Finding Nemo . """,84,0
"Professor Hermon-Taylor adds , An unexpected finding of the research showed that patients suffering with Irritable Bowel Syndrome ( IBS ) were also infected with the MAP bug . | Hermon-Taylor said an unexpected finding of the research showed that patients suffering from irritable bowel syndrome ( IBS ) may also be infected with MAP .",65,1
""" You know I have always tried to be honest with you and open about my life , "" Limbaugh , 52 , said during a stunning admission aired nationwide . | "" You know I have always tried to be honest with you and open about my life , "" Limbaugh said Friday on his program .",63,1
A Connecticut judge Tuesday sentenced a man to 30 years in prison in the death of a teenage girl he met on the Internet . | A restaurant worker was sentenced to 30 years in prison Tuesday for the sexual assault and strangling of a sixth-grade girl he met in an Internet chat room .,63,1
"He really left us with a smile on his face and no last words , daughter Linda Hope said . | "" He really left us with a smile on his face and no last words ... He gave us each a kiss and that was it , "" she said .",53,0
"The Senate majority leader , Bill Frist , Republican of Tennessee , said he hoped Congress would finish work on the legislation by the end of September . | The Senate majority leader , Bill Frist , R-Tenn . , said he hoped Congress would finish work on the legislation by late September .",57,1
"I thought things went a bit overboard but I prefer to leave it on the field , "" Sarwan said . | "" A lot of things ( were said ) , but I 'd prefer to leave it on the field , "" he said .",50,0
"The court then stayed that injunction , pending an appeal by the Canadian company . | The injunction was immediately stayed pending an appeal to the Federal Circuit Court of Appeals in Washington .",35,0
"In 2001 , the number of death row inmates nationally fell for the first time in a generation . | In 2001 , the number of people on death row dropped for the first time in a decade .",48,1
"The government says the changes are necessary if Israel is to compete successfully in the global marketplace and attract investment . | However , the Israeli government argues that changes in Israel ’ s state-controlled economy are necessary if the state is to compete in the global marketplace .",52,1
Telemarketers argue that there is no logical link between the registry 's limited scope and advancing that interest . | Lawyers for the telemarketers said there was no logical connection between the registry 's limited scope and advancing that interest .,48,1
It would now take place some time before August 8 in Auckland . | The meeting would now be held before August 8 .,27,0
"The acquisition has been approved by both companies ' board of directors and is expected to close in the third quarter this year . | Nvidia 's acquisition has been approved by directors at both companies , and is expected to close in the Nvidia 's third quarter of fiscal 2004 .",59,1
"The Smyrna Nissan plant was recently named the most productive automotive manufacturing site in North America , said Kisber . | Last week , a national study ranked Nissan 's Smyrna plant the most productive in North America .",42,1
"Upscale department store chain Nordstrom Inc . ( nyse : JWN - news - people ) jumped $ 1.49 , or 9.4 percent , to $ 17.35 . | Upscale department store chain Nordstrom Inc . JWN.N jumped $ 1.49 , or 9.4 percent , to $ 17.35 .",81,1
"A smaller number , 8 per cent , looked for higher profits through price increases . | Another 28 per cent cited stronger demand , while eight per cent intended to boost profits through price increases .",41,0
A panel of the 9th US Circuit Court of Appeals upheld California 's assault weapons ban in a 2-1 ruling last December . | The December decision by the 9th U.S. Circuit Court of Appeals upheld California 's law banning certain assault weapons and revived the national gun-ownership debate .,65,0
""" Frank Quattrone is innocent , "" Keker said in a statement . | Quattrone lawyer John W. Keker said his client is innocent .",33,1
"Farmland Foods President George Richter said , "" With Smithfield 's support and leadership , Farmland Foods will succeed and continue to sustain the Midwestern communities which depend on it . "" | With Smithfields leadership , Farmland Foods will succeed and continue to sustain the Midwestern communities which depend on it .",61,1
"I would like to publicly thank Sir Alex Ferguson for making me the player I am today . "" | I would like to publicly thank Sir Alex Ferguson for making me the player I am today , Beckham said in the statement .",45,1
"With the exception of dancing , physical activity did not decrease the risk . | Dancing was the only physical activity associated with a lower risk of dementia .",30,1
""" We continue to work with the Saudis on this , but they did not , as of the time of this tragic event , provide the additional security we requested . "" | "" But they did not , as of the time of this particular tragic event , provide the security we had requested , "" Mr Jordan said .",64,0
