prompt,prompt_len,target
if the like the State of Texas for example may uh you know may execute somebody twice a year you know that's that's no kind of deterrent because we we've got literally hundreds of people on death row and and many of them who have been there for literally for ten or fifteen years on death row and that's | The State of Texas plans on executing three people this year. ,82,0
"As a result of executive and legislative initiatives to reduce the size of the government, federal agencies have downsized their design and engineering staff. | Federal agencies did not  make any changes to their staffing.",41,0
"Investigative reporters strive for truth, but political reporters strive for balance. | Investigative reporters try to find truth in their reports.",27,1
(I also found it slow-loading and buggy.) | It loaded slowly.,17,1
Red looked miserable and remained silent. | Red was upset and quiet.,15,1
okay what do you usually wear to work | What do you wear to your job?,18,1
"Although the Costa Calida extending southwest beyond Cartagena has opened up to property development, you can still find quieter stretches of beach. | Costa Calida is northwest of Cartagena.",35,0
"And, like most losers, he fails to give the winners their due. | He is just a sore loser who doesn't graciously congratulate the winners.",32,1
It cannot be a fake. | It must not be real.,14,0
"E-mail a brief note, your resume, and a review of any recently published book of poetry to kinsley@slate.com. | Send me your portfolio and accomplishments.",37,1
"The most famous Prime Minister under Hawaii's new political system was an American missionary and physician, Gerrit P. Judd, who served in the post from 1842 to 1854. | The most famous warlord of Hawaii is Gerrit P. JUdd.",58,0
"We will be back tomorrow morn at sun up, said Jon. | Jon said they will be back tomorrow morning.",24,1
(Music swells ...) | Music grows.,9,1
"FinanceNet serves as a vehicle and catalyst for continual improvement and innovation, at all levels of government, by impacting financial management resources, practices, policies, and professional standards through the electronic sharing of best practices and dissemination of electronic information. | FinanceNet helps the improvement of the government.",57,0
And I've never looked lovelier. | I have never looked lovelier than when I am in leather.,24,0
"Data analysis Insufficient attention to requirements of analytic plan  low plausibility of results; insufficient attention to management and data  inefficiency, lateness, incomplete use of data; inadequate methods of relating findings across sites; inadequate methods for relating qualitative and quantitative data within sites | Lateness is the leading cause of inadequate data findings.",65,0
"At 4.30, Mrs. Inglethorp, in consequence of a conversation on the validity of wills, makes a will in favour of her husband, which the two gardeners witness.  | Mrs.Inglethorp made a will which stipulated that every single one of her worldly possessions should be left to her husband. ",70,0
" ""You'd better watch out, Sam.""Again the tall man cut in. | Susie better watch out.",24,0
"around responsibilities, commitments, and a retention standard. | A standard for retention.",18,1
"8 million); the states with the fastest-growing prison populations (Texas, California, Louisiana, and Ohio); the likelihood (one in 20) that any given person will do prison time; and so on. | California and Louisiana are two states with the slowest growing prison populations.",59,0
right now we're going through we just it just rained all day today or it's been raining most of the morning drizzling off and on but yeah | today it was sunny all day,40,0
